139,1114030,27544,COL.NAC  DR. EMILIO CUBAS ,,SAN LORENZO,CARPELLANIA ,URBANA,--------------------------,R2,120,COMPARTIDO,AULAS,6,2,POR NECESDIDAD ,CENTRAL,11
276,1114030,27544,COL.NAC  DR. EMILIO CUBAS ,,SAN LORENZO,CARPELLANIA ,URBANA,--------------------------,R2,120,COMPARTIDO,AULAS,6,2,"LAS AULAS NECESITAN CON SUMA URGENCIA PINTURA, PISO, LUMINICA ",CENTRAL,11
280,1114030,27544,COL.NAC  DR. EMILIO CUBAS ,,SAN LORENZO,CARPELLANIA ,URBANA,--------------------------,R2,120,COMPARTIDO,AULAS,6,2,POR NECESDIDAD ,CENTRAL,11
114,1114216,27541,COL.NAC  ESPAÑA,,SAN LORENZO,SDO CORAZON ,URBANA,--------------------------,R2,650,N2,,,,TEJAS SUELTAS CON MUCHAS GOTERAS ,CENTRAL,11
16,,,COL.NAC. CARLOS A. LÓPEZ,,SANTIAGO,SANTIAGO,URBANA,-,3,163,"EDUCACION 
MEDIA",,Reparación Total,-,"NECESIDAD DE REPARACIÓN DE TODA LA 
INFRAESTRUCTURA EDILICIA",MISIONES,8
13,,,"COL.NAC. DE ""JOSÉ J.ARRECHEA""",,YABEBYRY,YABEBYRY,URBANA,-,3,59,"EDUCACION 
MEDIA",,6,-,"SE NECESITA REPARACIÓN  TOTAL DE LA INFRAESTRUCTURA, LA INSTITUCIÓN NO CUENTA CON RECURSOS DISPONIBLES.",MISIONES,8
11,,,COL.NAC. DE EMYD VILLA PERMANENTE,,AYOLAS,VILLA PERMANENTE,URBANA,-,3,340,"EDUCACION 
MEDIA",,"Reparación 
Total",-,"LA INSFRAESTRUCTURA NECESITA REPARACION
EN SU TOTALIDAD",MISIONES,8
12,,,COL.NAC. GRAL. BERNARDINO CABALLERO,,EDELIRA,PIRAPEY KM. 54,RURAL,_,R4 Z2,50,COMPARTIDO,AULAS,3,_,"ATENTA CONTRA LA VIDA DE LOS ALUMNOS,  EL TECHO ESTA A PUNTO DE CAER",ITAPUA,7
12,,,COL.NAC. GRAL.BERNARDINO CABALLERO,,AYOLAS,NÚCLEO 2,URBANA,-,3,239,COMPARTIDO,,0,Todos,"REPARACIÓN TOTAL DE LA INFRAESTRUCTURA EDILICIA. TAMBIEN DEFICIT DE EQUIPAMIENTOS PARA EL AREA DE TRABAJO Y TECNOLOGÍA, Y LABORATORIO.",MISIONES,8
75,1113004,,COL.NAC.ACOSTA ÑÚ,,SAN ANTONIO,ANTIGUA IMAGEN,URBANA,…………………,2,180,E.B.B./NM,DIRECCIÓN,-,1,P/AMPLIAR LA DIR.ESPACIO INSUFICIENTE EN LA MISMA,CENTRAL,11
81,1113004,,COL.NAC.ACOSTA ÑÚ,,SAN ANTONIO,ANTIGUA IMAGEN,URBANA,…………………,2,180,E.B.B./NM,DIRECCIÓN,-,1,P/AMPLIAR LA DIR.ESPACIO INSUFICIENTE EN LA MISMA,CENTRAL,11
13,511052,3911,COL.NAC.DEPÓSITO CUÉ,,YHÚ,DEPÓSITO CUÉ,RURAL,…………………,R 10,40,NIVEL MEDIO,AULAS,2, -,DAÑOS OCACIONADO POR TEMPORAL,CAAGUAZU,5
15,511047,13885,COL.NAC.INMACULADA CONCEPCIÓN,,YHÚ,DEPÓSITO CUÉ 1A.L,RURAL,…………………,R 10,50,NIVEL MEDIO,AULAS,1, -,TERMINACIÓN DE AULA INCONCLUSA,CAAGUAZU,5
39,1118007,27558,COL.NAC.JORGE THOMPSON,,YPANE,INMACULADA CONCEPCIÓN,URBANA,COL.THOMPSON,2,360,E.B.B./NM,AULAS TEMÁTICA,1,-,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
66,1118007,27558,COL.NAC.JORGE THOMPSON,,YPANE,INMACULADA CONCEPCIÓN,URBANA,COL.THOMPSON,2,360,E.B.B./NM,DIRECCIÓN,1,-,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
87,1118007,27558,COL.NAC.JORGE THOMPSON,,YPANE,INMACULADA CONCEPCIÓN,URBANA,COL.THOMPSON,2,40,E.B.B./NM,SALA DE PROFESORES,1,-,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
43,1118007,27558,COL.NAC.JORGE THOMPSON,,YPANE,INMACULADA CONCEPCIÓN,URBANA,COL.THOMPSON,2,360,E.B.B./NM,AULAS TEMÁTICA,1,-,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
72,1118007,27558,COL.NAC.JORGE THOMPSON,,YPANE,INMACULADA CONCEPCIÓN,URBANA,COL.THOMPSON,2,360,E.B.B./NM,DIRECCIÓN,1,-,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
93,1118007,27558,COL.NAC.JORGE THOMPSON,,YPANE,INMACULADA CONCEPCIÓN,URBANA,COL.THOMPSON,2,40,E.B.B./NM,SALA DE PROFESORES,1,-,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
12,511145,16055,COL.NAC.MARIA AUXILIADORA,,YHÚ,BELLA VISTA,RURAL,…………………,R 10,32,NIVEL MEDIO,AULAS,3, -,DAÑOS OCACIONADO POR TEMPORAL,CAAGUAZU,5
80,103127,1049,COL.NAC.PABLO EMILIANO QUEVEDO,,HORQUETA,ARROYO DE ORO,RURAL,,6,,COMPARTIDO,AULAS,1,-,ATENTAN CONTRA LA VIDA DE LOS ALUMNOS,CONCEPCION,1
11,511105,3905,COL.NAC.SAN ANTONIO DE PADUA,,YHÚ,SIDEPAR,RURAL,…………………,R 10,45,NIVEL MEDIO,AULAS,1, -,REPARACIÓN POR DETERIORO.,CAAGUAZU,5
14,511059,3847,COL.NAC.SAN MIGUEL ARCÁNGEL,,YHÚ,KURUPIKA'I,RURAL,…………………,R 10,260,NIVEL MEDIO,AULAS,3, -,TECHO CON GOTERAS Y PAREDES RAJADAS,CAAGUAZU,5
23,505014,3547,COL.NAC.SAN MIGUEL ARCÁNGEL,,STA.ROSA,ÑATIURY GUAZÚ,RURAL,,9,40,E.B.B. Y  N. MEDIO,AULAS,2,,REPARACIÓN DEL TECHO,CAAGUAZU,5
30,1118009,28297,COL.NAC.SAN PEDRO APOSTOL,,YPANE,CHACO´I,URBANA,…………………,2,56,N.M.,AULAS,1,1,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
31,1118009,28297,COL.NAC.SAN PEDRO APOSTOL,,YPANE,CHACO´I,URBANA,…………………,2,56,N.M.,AULAS,1,1,"DETERIORO DE PAREDES,PINTURAS Y ELECTRICIDAD",CENTRAL,11
93,,,COL.NAC.SANTA CATALINA,,YATYTAY,BONANZA 3RA LINEA,RURAL,       -,R3 Z2,100,"E.B.B.,E.M.T",AULAS,,3,LOS QUE TENEMOS ESTAN EN MAL ESTADO.,ITAPUA,7
17,511014,3802,COL.NAC.TORO KANGUE,,YHÚ,TORO KANGUE,RURAL,…………………,R 10,100,NIVEL MEDIO,AULAS,2, -,REPARACIÓN DE ELECTRIFICACIÓN Y PARED,CAAGUAZU,5
16,511141,11478,COL.NAC.VIRGEN DE LORETO,,YHÚ,MCAL.LÓPEZ 2A.L.,RURAL,…………………,R 10,80,NIVEL MEDIO,AULAS,4, -,REPARACIÓN DE INSTALACIÓN ELÉCTRICA.,CAAGUAZU,5
124,,,COLEG. NAC. SAN AGUSTÍN,,PARAGUARÍ,CERRO LEÓN,RURAL,,1,45,E.B.B.,AULAS,4,4,REPARACIÓN DEL TECHO,PARAGUARI,9
122,,,COLEG. NAC. SAN ANTONIO,,PARAGUARÍ,ÑUATI,RURAL,,1,85,E.B.B.,BIBLIOTECA,1,,FALTA REPARAR ESTE ESPACIO,PARAGUARI,9
15,0,50006,COLEGIO   DE CAPACITACIÓN TÉCNICA,,FERNANDO DE LA MORA,TRES BOCAS,URBANA,--------------------------,R1,215,N2,SECRETARÍA,,1,EQUIPARAR Y ADECUAR EL ESPACIO DE ARCHIVO Y SECRETARÍA GENERAL,CENTRAL,11
113,1108009,27006,COLEGIO   SANTA LUCÍA,,LIMPIO,8º E/ 14 DE MAYO  Y JUANA MARÍA DE LARA,URBANA,--------------------------,R1,150,N2,AULAS,3,3,DÉFICIT,CENTRAL,11
65,1108094,27031,COLEGIO  ABRAHAM LYNCOLN  ,,LIMPIO,NUEVA ASUNCIÓN,URBANA,--------------------------,R1,100,N2,AULAS,1,1,"EL AULA TIENE PAREDES QUEBRADAS, TECHOS AGUJEREADOS, VENTANAS SIN VIDRIOS, NO CUENTA CON PISO, FALTA PINTURA ETC.",CENTRAL,11
76,0,27582,COLEGIO  COLEG. NAC. NTRA. SRA. STELLA MARY ,,CAPIATA,ROJAS CAÑADA,RURAL,--------------------------,R3,170,COMPARTIDO,AULAS,3,3,"POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS, EL TECHO CORRE PELIGRO DE DERRUMBARSE",CENTRAL,11
150,0,27582,COLEGIO  COLEG. NAC. NTRA. SRA. STELLA MARY ,,CAPIATA,ROJAS CAÑADA,RURAL,--------------------------,R3,170,COMPARTIDO,AULAS,3,3,"POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS, EL TECHO CORRE PELIGRO DE DERRUMBARSE",CENTRAL,11
186,0,27582,COLEGIO  COLEG. NAC. NTRA. SRA. STELLA MARY ,,CAPIATA,ROJAS CAÑADA,RURAL,--------------------------,R3,170,E.B.B.,AULAS,3,3,"PINTURA.PISOS.PAREDES,TECHO",CENTRAL,11
188,0,27582,COLEGIO  COLEG. NAC. NTRA. SRA. STELLA MARY ,,CAPIATA,ROJAS CAÑADA,RURAL,--------------------------,R3,38,E.B.B.,AULAS,3,3,"PINTURA.PISOS.PAREDES,TECHO",CENTRAL,11
88,0,28288,COLEGIO  COLEG. NAC. VIRGEN DEL ROSARIO TT,,CAPIATA,ALDANA CAÑADA,RURAL,--------------------------,R3,590,COMPARTIDO,"CASA DE SERENO, CANTINA",2,2,EL TECHO Y LAS PAREDES PRESENTAN GRIETAS Y RAJADURAS PROFUNDAS,CENTRAL,11
168,0,28288,COLEGIO  COLEG. NAC. VIRGEN DEL ROSARIO TT,,CAPIATA,ALDANA CAÑADA,RURAL,--------------------------,R3,590,COMPARTIDO,"CASA DE SERENO, CANTINA",2,2,EL TECHO Y LAS PAREDES PRESENTAN GRIETAS Y RAJADURAS PROFUNDAS,CENTRAL,11
146,0,27602,COLEGIO  COLEG. NAC.LUIS FUSTAGNO TT,,CAPIATA,TOLEDO CAÑADA,RURAL,--------------------------,R3,369,E.B.B.,AULAS,1,1,PINTURA.PISOS.PAREDES,CENTRAL,11
77,1108012,22028,COLEGIO  EL PALMAR,,LIMPIO,FRACCIÓN EL PALMAR,URBANA,--------------------------,R1,130,N2,AULAS,3,3,POR MEJORAR EL ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN,CENTRAL,11
7,0,27511,COLEGIO  GRAL. BERNARDINO CABALLERO,,FERNANDO DE LA MORA,BERNARDINO CABALLERO,URBANA,--------------------------,R1,100,N2,AULAS,2,……………….,ESPACIOS PARA DESARROLLAR ACTIVIDADES ESCOLARES,CENTRAL,11
92,1108030,27866,COLEGIO  INMACULADA CONCEPCIÓN DE MARÍA,,LIMPIO,AGUAPE'Y,URBANA,--------------------------,R1,80,N2,AULAS,2,_,EL AULA SE ENCUENTRA EN UN ESTADO INADECUADO PARA EL USO PEDAGÓGICO,CENTRAL,11
23,0,28271,COLEGIO  ITA KA’AGUY,,FERNANDO DE LA MORA,ITA KA'AGUY,URBANA,--------------------------,R1,40,N2,SALA DE PROFESORES,……………….,………………..,PARA COMODIDAD DE LOS DOCENTES,CENTRAL,11
68,1108033,27070,COLEGIO  JOSÉ DEL ROSARIO PAVÓN,,LIMPIO,RUTA LUQUE_ LIMPIO,URBANA,--------------------------,R1,90,N2,AULAS,3,3,POR MEJORAR EL ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN,CENTRAL,11
104,,,"COLEGIO  NACONAL  "" MARÍA AXILIADORA """,,PIRAYÚ,CÑIA - YAGUARÓN -YURÚ,RURAL,,1,,E.B.B.,AULAS,3,,POR LA IMPLEMENTACIÍN DE LAS AULAS TEMÁTICAS,PARAGUARI,9
110,,,"COLEGIO  NACONAL  "" MARÍA AXILIADORA """,,PIRAYÚ,CÑIA - YAGUARÓN -YURÚ,RURAL,,1,,NIVEL MEDIO,AULAS,3,,POR LA IMPLEMENTACIÍN DE LAS AULAS TEMÁTICAS,PARAGUARI,9
89,1108022,27021,COLEGIO  PADRE MARIO CLEVA,,LIMPIO,AV. ESPAÑA C/ LAS ROSAS,URBANA,--------------------------,R1,100,N2,AULAS,5,2,PARA ALBERGAR A MAS ALUMNOS Y POR HABILITACION DE UN NUEVO ÉNFASIS,CENTRAL,11
102,,,"COLEGIO  PARROQUIAL PRIV. SUBV. "" JUAN PABLO II """,,PIRAYÚ,PIRAYÚ- BARRIO N° 2,URBANA,,1,200,E.B.B.,AULAS,6,,POR EL ESTADO DE DETERIORO  EN QUE SE ENCUENTRAN LAS AULAS       ,PARAGUARI,9
49,1117031,27618,COLEGIO  PASO PUENTE,,YPACARAÍ,PASO PUENTE,URBANA,--------------------------,R6,50,N.M,AULAS,3,,TECHOS CON GOTERAS,CENTRAL,11
46,1117008,27651,COLEGIO  PEDROZO,,YPACARAÍ,PEDROZO,URBANA,--------------------------,R6,70,N.M,AULAS,6,1,"REPARACION DE TECHO, PISO, ZOCALO, FALTA DE PINTURA Y VIDRIOS FALTANTES EN LAS AULAS ",CENTRAL,11
27,0,27512,COLEGIO  REVERENDO PADRE LUCIANO CESTAC,,FERNANDO DE LA MORA,SAN JUAN,URBANA,--------------------------,R1,163,N2,SALA DE EVENTOS,1,……………….,ESPACIO CERRADO PARA ACTIVIDADES ESCOLARES,CENTRAL,11
38,1108013,27581,COLEGIO  RINCÓN DEL PEÑÓN   T.M.,,LIMPIO,BARRIO LAS MERCEDES,URBANA,--------------------------,R1,600,COMPARTIDO,SECRETARÍA Y DIRECCIÓN,2,2,TIENEN MAS DE 26 AÑOS DE USO Y NO SE ADECUAN A LA REALIDAD EDUCATIVA,CENTRAL,11
73,1117012,27552,COLEGIO  ROSA CATALINA VENTRE,,YPACARAÍ,PEDROZO,URBANA,--------------------------,R6,500,N.M,PISTA,1,,"PARA MEJORAR EL PISO DE LA PISTA DEPORTIVA, CONSTRUIDA A BASE DE SEMENTO MUY DETERIORADO POR SU ANTIGUA CONSTRUCCION, CON SU REPARACIÓN SE HABILITARA LA PRACTICA DE NUEVAS MODALIDADES DEPORTIVAS COMO: TENIS, BASQUEBOLL, VOLEY,  FUTSAL Y OTROS",CENTRAL,11
29,1108093,27620,COLEGIO  SAN GERÓNIMO,,LIMPIO,SALADO,URBANA,--------------------------,R1,120,COMPARTIDO,AULAS,6,_,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CENTRAL,11
104,1108056,27064,COLEGIO  SAN ISIDRO - MONTAÑA ALTA,,LIMPIO,MONTAÑA ALTA,URBANA,--------------------------,R1,395,COMPARTIDO,AULAS,9,_,PARA MEJORAR LOS ASPECTOS ESTÉTICOS DE LA CONSTRUCCIÓN,CENTRAL,11
61,1117009,27623,COLEGIO  SAN ISIDRO LABRADOR,,YPACARAÍ,JHUGUA JHU,URBANA,--------------------------,R6,60,N.M,BIBLIOTECA,1,,INSTALACIONES ELECTRICAS MUY DETERIRADAS,CENTRAL,11
70,1117009,27623,COLEGIO  SAN ISIDRO LABRADOR,,YPACARAÍ,JHUGUA JHU,URBANA,--------------------------,R6,60,N.M,SALA DE PROFESORES,1,,FALTA DE PINTURA E INSTALACION ELECTRICA,CENTRAL,11
101,1108032,27632,COLEGIO  SAN ISIDRO- VILLA MADRID,,LIMPIO,VILLA MADRID ,URBANA,--------------------------,R1,80,N2,AULAS,1,_,EL AULA SE ENCUENTRA EN UN ESTADO INADECUADO PARA EL USO PEDAGÓGICO,CENTRAL,11
13,1108001,27529,COLEGIO  SAN JOSÉ,,LIMPIO,AV. SAN JOSÉ E/ PARAPITI,URBANA,--------------------------,R1,40,COMPARTIDO,AULAS,4,7,METRICULACIÓN EXESIVA DE ALUMNOS Y HABILITACION DE MAS SECCIONES,CENTRAL,11
80,1108042,27663,COLEGIO  SAN JUAN BOSCO,,LIMPIO,VILLA DON BOSCO,URBANA,--------------------------,R1,60,N2,AULAS,3,_,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CENTRAL,11
47,1108023,27604,COLEGIO  SANTA TERESITA,,LIMPIO,SANTA TERESITA E/ ELADIA RODRÍGUEZ,URBANA,--------------------------,R1,300,COMPARTIDO,AULAS,_,1,POR MEJORAR EL ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN,CENTRAL,11
53,1108024,27019,COLEGIO  SIMEÓN RIVEROS,,LIMPIO,SAN JOSÉ SUR,URBANA,--------------------------,R1,1020,COMPARTIDO,DIRECCIÓN,_,1,"PORQUE LA DIRECCIÓN FUNCIONA EN UNA SALA COMPARTIDA CON SECRETARÍA Y SALA DE PROFESORES, ES NECESARIO CONTAR CON UN ESPACIO DESTINADO PARA LA MISMA",CENTRAL,11
5,1301061,28653,COLEGIO CAPITAN PEDRO JUAN CABALLERO,,ZANJA PYTA,BO. SANTA LUCIA,URBANA,  -,1,90,N. M. Y E.E.B.,AULAS,6, -,SE NECESITA REPARACIÓN EN LA INSTALACIÓN ELÉCTRICA POR SER DEMASIADO VIEJAS Y POR SER DEL TURNO NOCHE ES IMPRESCINDIBLE LA ILUMINACIÓN,AMAMBAY,13
36,,,COLEGIO CURUÑAI,,CNEL. BOGADO,CURUÑAI,RURAL,,R2 Z1,120,MEDIA,DIRECCIÓN,1,,REVOQUE EN GENERAL Y COLOCACIÓN DE PISOS,ITAPUA,7
37,,,COLEGIO CURUÑAI,,CNEL. BOGADO,CURUÑAI,RURAL,,R2 Z1,120,MEDIA,SECRETARÍA,1,,REVOQUE EN GENERAL Y COLOCACIÓN DE PISOS,ITAPUA,7
1,,29906,COLEGIO DEPARTAMENTAL BOQUERÓN,,FILADELFIA,DOLLINGER,URBANA,FILADELFIA,R-1,345,3ºC Y E.M.,LABORATORIO,1,1,"NECESITA EQUIPAMIENTO CON MOBILIARIOS, ADECUAR PARA LAS PRÁCTICAS DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICAS (35 METROS CUADRADO)",BOQUERON,16
38,,,COLEGIO MARCELINA BOGADO,,CNEL. BOGADO,STA CLARA ,URBANA,,R2 Z1,700,MEDIA,LABORATORIO,1,,LA SALA ES ANTIGUA Y NECESITA DE REPARACION DE TECHO Y AMPLIACION,ITAPUA,7
39,,,COLEGIO MARCELINA BOGADO,,CNEL. BOGADO,STA CLARA ,URBANA,,R2 Z1,700,MEDIA,AULAS,6,,LAS AULAS ES ANTIGUA Y NECESITA DE REPARACION DE TECHO Y PAREDES,ITAPUA,7
37,1119013,27717,COLEGIO MUNICIPAL  RVDO. PADRE DR. ANTONIO TERSTIEGE,,J. A. SALDÍVAR,"RAMAL GUARAMBARÉ, KM 27.100",RURAL,--------------------------,R7,35,N2,AULAS,3,1,PARA ALBERGAR MÁS ALUMNOS,CENTRAL,11
3,1702009,8859,COLEGIO NAC. CAP. MARCIAL RAMÍREZ,,CARMELO PERALTA,CARMELO PERALTA,URBANA,,2,200,E.B.B.3ºCY NM,AULAS,6,0,DETERIORO DE TECHO Y PINTURA,ALTO PARAGUAY,17
8,1702009,8859,COLEGIO NAC. CAP. MARCIAL RAMÍREZ,,CARMELO PERALTA,CARMELO PERALTA,URBANA,,2,200,E.B.B.3ºCY NM,LABORATORIO,2,2,DETERIORO DE TECHO Y PINTURA,ALTO PARAGUAY,17
9,1702009,8859,COLEGIO NAC. CAP. MARCIAL RAMÍREZ,,CARMELO PERALTA,CARMELO PERALTA,URBANA,,2,200,E.B.B.3ºCY NM,SALA DE REUNIONES,1,,DETERIORO DE TECHO Y PINTURA,ALTO PARAGUAY,17
10,1702009,8859,COLEGIO NAC. CAP. MARCIAL RAMÍREZ,,CARMELO PERALTA,CARMELO PERALTA,URBANA,,2,200,E.B.B.3ºCY NM,SALA DE PROFESORES,1,0,DETERIORO DE TECHO Y PINTURA,ALTO PARAGUAY,17
29,,"20,533",COLEGIO NAC. CNEL MONGELÓS,,CONCEPCIÓN,CNEL. MONGELÓS,RURAL,-,2,167,E.E.B Y N. M,AULAS,4,-,"ESTAMOS EN CONDICIONES NO ADECUADAS, DEBIDO AL TEMPORAL DE NOVIEMBRE DEL 2.011",CONCEPCION,1
153,,,COLEGIO NAC. DE E.M.D. DR. EUSEBIO AYALA ,,EUSEBIO AYALA,SAN BLAS,URBANA,-,2,83,E.M.,AULAS,4, -,POR DETERIORO,CORDILLERA,3
73,,,COLEGIO NAC. DON ISAAC ORTIZ,,QUYQUYHÓ,CERRO GUY,RURAL,,3,150,NM,AULAS,2,,"DETERIORO DE PISO, PARED Y TECHO",PARAGUARI,9
110,,,COLEGIO NAC. FRAY LUÍS DE BOLAÑOS,,ALTOS,YTAGAZÁ,RURAL,-,1,320,COMPARTIDO,AULAS,7,7,CONEXIONES ELECTRICAS EN GENERAL.,CORDILLERA,3
6,1702011,6331,COLEGIO NAC. LA ESPERANZA,,CARMELO PERALTA,PTO. LA ESPERANZA,URBANA,,2,68,E.B.B.3ºCY NM," AULAS,DIRECCIÓN",4,0,DETERIORO DE TECHO PRODUCIDO POR TEMPORAL,ALTO PARAGUAY,17
64,,,COLEGIO NAC. NUEVA AUSTRALIA,,NUEVA LONDRES,CAPILLITA,RURAL, -,3,101,3° CICLO E.B.B.,AULAS,3, -,DETERIORO DE TECHO,CAAGUAZU,5
69,,,COLEGIO NAC. QUIINDY,,QUIINDY,SANTA MARÍA,URBANA,,3,350,E.B.B. Y NM,AULAS,12,,DETERIORO DE PUERTAS Y VENTANAS,PARAGUARI,9
72,,,COLEGIO NAC. SAN PATRICIO,,"SAN JOSÉ DE LOS
 ARROYOS",SAN PATRICIO,RURAL, -,3,34,E.B.B.,AULAS,2, -,"DETERIORO DE PISOS, REBOQUE, PINTURA",CAAGUAZU,5
1,1701005,2352,COLEGIO NAC. TTE. 1º ADOLFO ROJAS SILVA,,BAHÍA NEGRA,BAHÍA NEGRA,URBANA,,1,99,E.B.B.3ºCY NM,LABORATORIO DE INFORMÁTICA,2,2,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,ALTO PARAGUAY,17
5,9992,29505,COLEGIO NAC. TTE. ESTEBAN MARTÍNEZ,,TTE. ESTEBAN MARTÍNEZ,TTE. ESTEBAN MARTÍNEZ,RURAL,,R.1,30,E.M Y T,AULAS,4,_,TERMINAR OBRA INCONCLUSA,PDTE. HAYES,15
82,,,COLEGIO NAC. TTE. VÍCTOR RODRIGUEZ,,YAGUARÓN,CALLE POI,RURAL,,1,80,E.B.B. Y MEDIA,,4,3,"REPARACIÓN DE PUERTAS, TECHOS,  VENTANAS , PISOS  Y BAÑOS.",PARAGUARI,9
6,1301070,28665,COLEGIO NAC. VICTOR N. VASCONSELLOS,,P. J.C.,PERPETUO SOCORRO,URBANA, -,2,50,N. M. Y E.E.B.,ESCALERA,1, -,LA ESCALERA DE HIERRO ESTA DETERIORADA Y REPRENETA UN PELIGRO PARA DOCENTES Y ALUMNOS,AMAMBAY,13
7,1301070,28665,COLEGIO NAC. VICTOR N. VASCONSELLOS,,P. J.C.,PERPETUO SOCORRO,URBANA,  -,2,200,N.M . Y E.E.B.,"SALAS DE CLASE,BIBLIOTECA",3, -,ESTAS SALAS DE INUNDAN EN DIAS DE LLUVIAS PORQUE LAS GOTERAS ON INMENSAS POR LO VIEJO QUE SE ENCUETRA EL TECHO. NECESITA URGENTE REPARACIÓN.,AMAMBAY,13
8,1301070,28665,COLEGIO NAC. VICTOR N. VASCONSELLOS,,P. J.C.,PERPETUO SOCORRO,URBANA, -,2,200,N.M . Y E.E.B.,"AREA DE REREACIÓN,DEPORTES",1,-,"EL PATIO POSEE UN DESNIVEL Y DIFICULTA LA PRÁCTICA DE DEPORTES, EN DIAS DE LLUVIA SE INUNDA EL PATIO  Y NO SE PUEDE CEDER A LAS SALAS DE CLASES",AMAMBAY,13
61,,,COLEGIO NAC.SANTA RITA,,YATAITY DEL NORTE,BARRERO PYTA,RURAL,,8,270,E.E.B. Y M.,AULAS,6,3,DESTINADO A B.T.C Y MECANICA GRAL.,SAN PEDRO,2
62,,,COLEGIO NAC.SANTA RITA,,YATAITY DEL NORTE,BARRERO PYTA,RURAL,,8,270,E.E.B. Y M.,DIRECCIÓN,1,,,SAN PEDRO,2
63,,,COLEGIO NAC.SANTA RITA,,YATAITY DEL NORTE,BARRERO PYTA,RURAL,,8,270,E.E.B. Y M.,SECRETARÍA,1,,,SAN PEDRO,2
64,,,COLEGIO NAC.SANTA RITA,,YATAITY DEL NORTE,BARRERO PYTA,RURAL,,8,270,E.E.B. Y M.,BIBLIOTECA,1,,,SAN PEDRO,2
65,,,COLEGIO NAC.SANTA RITA,,YATAITY DEL NORTE,BARRERO PYTA,RURAL,,8,270,E.E.B. Y M.,LABORATORIO,1,,,SAN PEDRO,2
66,,,COLEGIO NAC.SANTA RITA,,YATAITY DEL NORTE,BARRERO PYTA,RURAL,,8,270,E.E.B. Y M.,SALA DE PROFESORES,1,,,SAN PEDRO,2
20,507007,3685,"COLEGIO NACIONAL  ""GRAL. FRANCISO CABALLERO ALVAREZ""",,REPATRIACIÓN,1ª LÍNEA CABALLERO ALVAREZ,RURAL,CABALLERO Á.,2ZB,250,"1º,2º Y 3º E.B.B.",AULAS,2,_,"POR LA ANTIGÜEDAD DEL EDIFICIO, ATENTA CONTRA LA VIDA DE LOS NIÑOS.",CAAGUAZU,5
1,,,COLEGIO NACIONAL  CERRO COSTA,,SANTA MARÍA,CERRO COSTA,RURAL,---,IV,60,N. M.,AULAS,4,----,ESTAN MUY DETERIORADAS.,MISIONES,8
132,1114037,27586,COLEGIO NACIONAL  CHOFERES DEL CHACO,,SAN LORENZO,CALLEI,URBANA,--------------------------,R1,150,COMPARTIDO,"DIRECCIÓN, SECRETARÍA",2,2,NECESIDAD DE REPARACION Y ADECUACION,CENTRAL,11
266,1114037,27586,COLEGIO NACIONAL  CHOFERES DEL CHACO,,SAN LORENZO,CALLEI,URBANA,--------------------------,R1,150,COMPARTIDO,"DIRECCIÓN, SECRETARÍA",2,2,NECESIDAD DE REPARACION Y ADECUACION,CENTRAL,11
79,1106002,27519,COLEGIO NACIONAL  DR. PEDRO PABLO PEÑA,,ITAUGUA,TTE. ESTEBAN MARTINEZ E/VIRGEN DEL ROSARIO,URBANA,--------------------------,R4,200,MEDIO,AULAS,4,,TECHO DE CIELO RASO SE AGRIETA Y CHORREA CUANDO LLUEVE,CENTRAL,11
52,1114009,0,COLEGIO NACIONAL  JOSÉ DOLORES GONZÁLEZ ,,SAN LORENZO,TAYUAZAPE,URBANA,--------------------------,R2,150,COMPARTIDO,AULAS,3,3,FALTA DE RECURSOS ECONOMICOS.,CENTRAL,11
110,1114009,0,COLEGIO NACIONAL  JOSÉ DOLORES GONZÁLEZ ,,SAN LORENZO,TAYUAZAPE,URBANA,--------------------------,R1,141,COMPARTIDO,AULAS,0,3,FALTA DE RECURSOS ECONOMICOS,CENTRAL,11
135,1114009,0,COLEGIO NACIONAL  JOSÉ DOLORES GONZÁLEZ ,,SAN LORENZO,TAYUAZAPE,URBANA,--------------------------,R2,150,COMPARTIDO,AULAS,3,3,FALTA DE RECURSOS ECONOMICOS.,CENTRAL,11
